ID,Cluster,AKT,AKT_pS473,AKT_pT308,YAP,YAP_pS127,YAP-p-YAP,p-AKT,AKTSCORE
TCGA.AR.A1AS.01,Cluster II,0.046783,0.30918,-0.29676,-0.039921,-0.019076,-0.020845,0.01242,-3.41789
TCGA.AR.A1AV.01,Cluster II,0.26293,-1.0823,-0.916,-0.066066,-0.68058,0.614514,-1.9983,-1.5028203
TCGA.AR.A1AY.01,Cluster II,-0.033936,1.2201,1.0978,0.089568,0.010415,0.079153,2.3179,-0.01385
TCGA.AR.A24K.01,Cluster II,0.53893,-0.45541,-1.0713,-0.29615,-0.22467,-0.07148,-1.52671,-2.550076
TCGA.AR.A24R.01,Cluster II,0.034395,-0.00089362,-0.67931,-0.18871,-0.38039,0.19168,-0.68020362,-0.624752
TCGA.AR.A24Z.01,Cluster II,0.3377,-1.4328,-1.3441,-0.77701,-1.1505,0.37349,-2.7769,-2.428524
TCGA.AR.A251.01,Cluster II,0.25708,0.044977,-0.59506,-0.017616,-0.18981,0.172194,-0.550083,-2.028757
TCGA.AR.A256.01,Cluster II,-0.0081327,-1.5675,-1.5978,-0.53445,-1.3915,0.85705,-3.1653,-2.105282
TCGA.AR.A2LK.01,Cluster II,0.18419,0.88682,0.49973,-0.3759,-0.62849,0.25259,1.38655,-6.01826
TCGA.AR.A2LL.01,Cluster II,-0.07998,-0.17484,-0.36634,-0.088338,0.059572,-0.14791,-0.54118,3.12256
TCGA.AR.A2LR.01,Cluster II,-0.065379,0.15783,0.32266,0.12547,0.17823,-0.05276,0.48049,2.602837
TCGA.B6.A0I2.01,Cluster II,-0.3365,1.7241,0.72058,-0.039788,-0.17417,0.134382,2.44468,-2.021806
TCGA.B6.A0I6.01,Cluster II,0.14186,-0.39973,-0.47298,-0.036362,0.54715,-0.583512,-0.87271,-1.6996085
TCGA.B6.A0I8.01,Cluster II,0.28865,0.51739,0.17529,-0.24672,-0.6798,0.43308,0.69268,-1.128207
TCGA.B6.A0I9.01,Cluster II,-0.10994,0.20197,-0.40958,-0.065696,-0.10468,0.038984,-0.20761,1.01726264
TCGA.B6.A0IB.01,Cluster II,0.27911,2.2757,2.4713,-0.33917,-0.19712,-0.14205,4.747,0.203421
TCGA.B6.A0IG.01,Cluster II,0.57677,-0.42978,-0.16122,-0.098625,-0.038272,-0.060353,-0.591,5.695748
TCGA.B6.A0IJ.01,Cluster II,-0.054281,-0.89182,-0.41725,-0.14817,-0.83157,0.6834,-1.30907,0.32173
TCGA.B6.A0IK.01,Cluster II,-0.27299,0.017964,-0.46821,0.16363,-0.47005,0.63368,-0.450246,-4.37606
TCGA.B6.A0IO.01,Cluster II,0.26237,0.036017,-0.82935,-0.25248,0.85427,-1.10675,-0.793333,-0.437661
TCGA.B6.A0IQ.01,Cluster II,-0.71838,-0.51404,-0.35262,0.064914,0.86092,-0.796006,-0.86666,-2.639655
TCGA.B6.A0RG.01,Cluster II,-0.091037,-0.72937,-0.56611,-0.20332,-0.42435,0.22103,-1.29548,2.09617
TCGA.B6.A0RH.01,Cluster II,0.30551,-0.56907,-0.41278,0.19826,0.75085,-0.55259,-0.98185,-1.660626
TCGA.B6.A0RN.01,Cluster II,-0.17325,0.54964,0.18565,-0.099978,0.53331,-0.633288,0.73529,-3.27322
TCGA.B6.A0RO.01,Cluster II,0.97621,1.6751,1.0867,-0.11548,0.25008,-0.36556,2.7618,-0.52958
TCGA.B6.A0RV.01,Cluster II,0.35373,-0.72949,-0.62196,0.067567,0.44089,-0.373323,-1.35145,2.23036
TCGA.B6.A0X0.01,Cluster II,0.084814,-0.49217,-0.97025,-0.090239,0.28908,-0.379319,-1.46242,-0.423661
TCGA.B6.A0X1.01,Cluster II,-0.11597,0.17947,-0.31199,-0.39134,-0.53402,0.14268,-0.13252,-0.965859
TCGA.B6.A2IU.01,Cluster II,-0.082422,-0.51558,-0.54658,-0.38081,-0.22762,-0.15319,-1.06216,-1.91414
TCGA.BH.A0B3.01,Cluster II,-0.18881,0.61868,0.44527,-0.25483,-0.32299,0.06816,1.06395,0.653362
TCGA.BH.A0B9.01,Cluster II,-0.28566,-0.16915,-0.46977,-0.15428,-0.19717,0.04289,-0.63892,1.904553
TCGA.BH.A0BS.01,Cluster II,0.55512,-0.82985,-1.0229,-0.1963,-0.46099,0.26469,-1.85275,-4.242122
TCGA.BH.A0BT.01,Cluster II,0.38016,0.26426,0.57709,0.42753,0.11501,0.31252,0.84135,-1.999311
TCGA.BH.A0C0.01,Cluster II,-0.015346,-0.19434,-0.37124,-0.091152,0.0064241,-0.0975761,-0.56558,-1.63982
TCGA.BH.A0C7.01,Cluster II,0.1229,-0.74681,-0.63981,-0.080995,-0.22778,0.146785,-1.38662,-1.108441
TCGA.BH.A0DD.01,Cluster II,0.14608,-1.2742,-1.2961,-0.31038,-0.75263,0.44225,-2.5703,-0.7695888
TCGA.BH.A0DH.01,Cluster II,0.054013,-0.38688,-0.68851,0.080633,0.088906,-0.008273,-1.07539,0.53241
TCGA.BH.A0E0.01,Cluster II,0.38839,0.028089,-0.014529,-0.011682,0.67264,-0.684322,0.01356,-0.29849
TCGA.BH.A0EE.01,Cluster II,0.094921,-0.071556,0.34031,-0.079391,-0.40727,0.327879,0.268754,2.69652
TCGA.BH.A0H9.01,Cluster II,0.70964,-0.51641,0.070583,-0.19368,0.4391,-0.63278,-0.445827,2.4588731
TCGA.BH.A0HL.01,Cluster II,0.80743,-1.0831,-0.9405,-0.21415,-0.38206,0.16791,-2.0236,0.786782
TCGA.BH.A0HN.01,Cluster II,-0.073609,0.1576,-0.11122,-0.16911,0.22564,-0.39475,0.04638,-4.35286
TCGA.BH.A0HU.01,Cluster II,0.29063,-0.57415,-0.55178,-0.42239,-0.49813,0.07574,-1.12593,-3.95577
TCGA.BH.A0HW.01,Cluster II,0.18533,-1.0066,-0.84003,-0.084419,-0.19638,0.111961,-1.84663,-5.11695
TCGA.BH.A0HY.01,Cluster II,-0.090594,-0.068871,-0.28465,0.15376,-0.13973,0.29349,-0.353521,-2.22829
TCGA.BH.A18G.01,Cluster II,0.1556,-0.59497,-1.0188,0.19615,0.049214,0.146936,-1.61377,0.802444
TCGA.BH.A18N.01,Cluster II,-0.61511,-0.94723,-0.5769,-0.048345,0.31966,-0.368005,-1.52413,-0.1955232
TCGA.BH.A18P.01,Cluster II,0.41928,0.01842,-0.46903,-0.36647,-0.22663,-0.13984,-0.45061,-3.63326
TCGA.BH.A18R.01,Cluster II,0.66832,-0.8653,-0.46369,-0.31935,-0.50947,0.19012,-1.32899,1.969607
TCGA.BH.A18T.01,Cluster II,-0.33153,0.0030002,-0.46259,0.003003,-0.61724,0.620243,-0.4595898,0.14885
TCGA.BH.A18V.01,Cluster II,-0.027045,-1.0634,-0.84977,0.050299,0.35123,-0.300931,-1.91317,-1.229014
TCGA.BH.A18V.06,Cluster II,-0.18645,-1.0104,-0.82476,0.078584,0.48039,-0.401806,-1.83516,0.029663
TCGA.BH.A1EN.01,Cluster II,0.55095,0.71426,-0.0029359,-0.39731,-0.13879,-0.25852,0.7113241,0.10339
TCGA.BH.A1ES.01,Cluster II,0.14489,-0.61726,-0.5263,-0.040505,0.15159,-0.192095,-1.14356,0.24677122
TCGA.BH.A1F5.01,Cluster II,0.27116,-0.41636,-0.30603,-0.1685,-0.031155,-0.137345,-0.72239,2.79374
TCGA.BH.A1F6.01,Cluster II,-0.4061,-0.85999,-0.3984,-0.0043378,0.21496,-0.2192978,-1.25839,3.725401
TCGA.BH.A1F8.01,Cluster II,0.013789,0.47712,0.38562,-0.25334,0,-0.25334,0.86274,0.7828831
TCGA.BH.A1FC.01,Cluster II,0.1984,-1.3977,-1.1761,-0.41632,-1.0014,0.58508,-2.5738,-1.5932
TCGA.BH.A1FD.01,Cluster II,-0.031261,-0.86745,-1.1424,-0.2532,-0.067459,-0.185741,-2.00985,-4.81573
TCGA.BH.A1FG.01,Cluster II,-0.091869,-0.78564,-0.11197,-0.063035,0.3587,-0.421735,-0.89761,2.75765
TCGA.BH.A1FJ.01,Cluster II,0.44879,-1.0493,-0.74286,-0.13695,-0.1701,0.03315,-1.79216,-0.12878
TCGA.BH.A1FL.01,Cluster II,-0.051494,0.075269,-0.16073,-0.020065,0.45215,-0.472215,-0.085461,-3.04305
TCGA.BH.A1FN.01,Cluster II,0.41953,1.1754,0.61494,-0.24997,0.25264,-0.50261,1.79034,-2.53175
TCGA.BH.A1FR.01,Cluster II,0.56963,-0.29236,-0.47837,-0.54143,-0.8279,0.28647,-0.77073,0.558235
TCGA.BH.A202.01,Cluster II,-0.33519,-0.50596,-0.77233,-0.26053,-0.50597,0.24544,-1.27829,-2.556966
TCGA.BH.A204.01,Cluster II,-0.11094,-1.5893,-1.3646,-0.53447,-1.6283,1.09383,-2.9539,4.545153
TCGA.BH.A209.01,Cluster II,0.21957,-0.91291,-1.0463,-0.046717,0.01489,-0.061607,-1.95921,0.687328
TCGA.BH.A42T.01,Cluster II,-0.31434,0.39738,-0.17505,0.202,0.21057,-0.00857,0.22233,-5.1992
TCGA.BH.A6R8.01,Cluster II,-0.086874,0.89229,0.82744,-0.023015,0.15061,-0.173625,1.71973,1.9304461
TCGA.BH.A8FY.01,Cluster II,0.37732,-0.72201,-0.55997,-0.62036,-0.96337,0.34301,-1.28198,1.941861
TCGA.C8.A12K.01,Cluster II,0.1129,-0.71179,-0.88282,-0.0066243,0.40178,-0.4084043,-1.59461,-3.147179
TCGA.C8.A12L.01,Cluster II,0.040799,-0.446,-0.63447,-0.19868,-0.22833,0.02965,-1.08047,-3.330144
TCGA.C8.A12M.01,Cluster II,-0.12293,-1.0842,-1.0978,-0.40673,-0.86144,0.45471,-2.182,-2.101334
TCGA.C8.A12P.01,Cluster II,0.15076,-0.87184,-1.0268,-0.1629,-0.65171,0.48881,-1.89864,-1.0370127
TCGA.C8.A12T.01,Cluster II,-0.60258,-0.46828,-0.3931,0.19213,0.17406,0.01807,-0.86138,-0.27794
TCGA.C8.A12U.01,Cluster II,-0.087567,-0.35943,0.11713,-0.21059,-0.74563,0.53504,-0.2423,-2.7845629
TCGA.C8.A12W.01,Cluster II,-0.35994,-0.89401,-0.48975,-0.049488,-0.44602,0.396532,-1.38376,-2.927546
TCGA.C8.A12X.01,Cluster II,-0.40644,-1.0068,-0.73035,-0.39677,-0.11791,-0.27886,-1.73715,1.559332
TCGA.C8.A12Y.01,Cluster II,0.1307,0.40277,-0.023388,-0.059338,0.25854,-0.317878,0.379382,-2.129904
TCGA.C8.A12Z.01,Cluster II,0.43485,-0.45116,-1.0158,-0.11837,-0.30246,0.18409,-1.46696,2.657291
TCGA.C8.A130.01,Cluster II,-0.028931,-1.1396,-0.87603,-0.05429,-0.3287,0.27441,-2.01563,-2.2506887
TCGA.C8.A134.01,Cluster II,-0.14374,0.73837,0.82188,0.0058791,0.58319,-0.5773109,1.56025,-3.72444
TCGA.C8.A137.01,Cluster II,0.000014171,-0.50884,-0.7308,0.03666,0.23286,-0.1962,-1.23964,0.0974866
TCGA.C8.A1HE.01,Cluster II,-0.20558,0.50706,0.35319,0.043068,0.06737,-0.024302,0.86025,-7.03322
TCGA.C8.A1HF.01,Cluster II,-0.069858,1.4279,1.2931,0.059116,-0.020801,0.079917,2.721,-5.80693
TCGA.C8.A1HG.01,Cluster II,-0.94215,-1.0587,-0.8001,-0.38079,-0.60396,0.22317,-1.8588,-3.05564
TCGA.C8.A1HI.01,Cluster II,0.75289,-0.63566,-0.7694,-0.11898,-0.048083,-0.070897,-1.40506,-1.626728
TCGA.C8.A1HJ.01,Cluster II,0.25978,-1.0628,-0.74936,-0.092427,-0.18017,0.087743,-1.81216,4.79606
TCGA.C8.A1HK.01,Cluster II,0.31191,0.098974,-0.31801,-0.62296,-1.0685,0.44554,-0.219036,-1.826601
TCGA.C8.A1HM.01,Cluster II,0.11696,-1.5235,-1.0966,-0.47279,-1.1552,0.68241,-2.6201,-0.122771
TCGA.C8.A1HN.01,Cluster II,-0.33708,-1.4727,-1.3432,-0.27085,-0.57151,0.30066,-2.8159,-1.891228
TCGA.C8.A1HO.01,Cluster II,0.028526,-0.76413,-0.66445,-0.43393,-0.79821,0.36428,-1.42858,3.775739
TCGA.C8.A26V.01,Cluster II,0.079337,1.7788,0.99853,-0.15037,0.48808,-0.63845,2.77733,0.79490427
TCGA.C8.A26Y.01,Cluster II,0.24673,2.2659,2.0888,-0.19026,-0.31715,0.12689,4.3547,0.87873
TCGA.C8.A26Z.01,Cluster II,-0.14119,-0.52682,0.05902,-0.12458,-0.20507,0.08049,-0.4678,5.791797
TCGA.C8.A273.01,Cluster II,0.3712,0.080958,-0.22404,-0.16474,0.25087,-0.41561,-0.143082,0.523521
TCGA.C8.A274.01,Cluster II,-0.025637,0.80199,0.77791,0.112,0.26052,-0.14852,1.5799,0.555055
TCGA.C8.A275.01,Cluster II,0.68872,-0.26357,0.22747,-0.3723,-0.42311,0.05081,-0.0361,3.12914
TCGA.C8.A278.01,Cluster II,0.41475,-0.19835,-0.092439,-0.18265,-0.010454,-0.172196,-0.290789,-1.42103
TCGA.C8.A27A.01,Cluster II,0.47563,-0.84935,-0.18039,-0.41589,-0.87718,0.46129,-1.02974,-0.9558
TCGA.C8.A27B.01,Cluster II,-1.171,-1.3323,-0.67223,0.1953,-0.70772,0.90302,-2.00453,3.79132
TCGA.C8.A8HP.01,Cluster II,0.053463,-0.59852,-0.4139,-0.25764,-0.86525,0.60761,-1.01242,3.787759
TCGA.D8.A13Y.01,Cluster II,0.38299,-0.83508,-0.92962,-0.42116,-1.3994,0.97824,-1.7647,5.30148
TCGA.D8.A13Z.01,Cluster II,-0.18175,1.905,1.8629,0.072298,0.10555,-0.033252,3.7679,0.14536
TCGA.D8.A140.01,Cluster II,0.10213,-0.63319,-0.82356,-0.12044,-0.95722,0.83678,-1.45675,2.218511
TCGA.D8.A143.01,Cluster II,0.34116,1.1719,2.2082,-0.10696,-0.55923,0.45227,3.3801,2.96566
TCGA.D8.A147.01,Cluster II,0.26706,0.5426,-0.76717,0.13508,0.26949,-0.13441,-0.22457,-2.07303
TCGA.D8.A1JC.01,Cluster II,0.2853,1.4972,1.542,-0.47405,-0.53048,0.05643,3.0392,4.12365
TCGA.D8.A1JD.01,Cluster II,0.62679,0.084302,-0.39639,-0.37116,-0.3011,-0.07006,-0.312088,7.86901
TCGA.D8.A1JF.01,Cluster II,-0.55838,1.7018,1.3496,-0.32394,-0.58285,0.25891,3.0514,1.914822
TCGA.D8.A1JG.01,Cluster II,-0.022915,1.6708,1.2879,-0.27415,0.034657,-0.308807,2.9587,5.35054
TCGA.D8.A1JI.01,Cluster II,0.090913,0.9088,1.1133,-0.6719,-1.1085,0.4366,2.0221,4.68237
TCGA.D8.A1JJ.01,Cluster II,0.086875,0.24309,-0.21827,-0.0064831,0.37384,-0.3803231,0.02482,5.45458
TCGA.D8.A1JT.01,Cluster II,-0.10743,-1.644,-1.2768,-0.54156,-0.76495,0.22339,-2.9208,2.933449
TCGA.D8.A1X6.01,Cluster II,0.40121,-0.70394,-0.8298,-0.46382,-0.79193,0.32811,-1.53374,2.0251
TCGA.D8.A1X9.01,Cluster II,0.13323,-1.027,-0.62248,-0.31488,-0.74539,0.43051,-1.64948,-5.27631
TCGA.D8.A1XA.01,Cluster II,-0.60847,-0.51411,-0.64879,0.19861,0.30286,-0.10425,-1.1629,-0.82364
TCGA.D8.A1XD.01,Cluster II,0.10382,-0.98332,-0.53345,-0.17233,-0.36953,0.1972,-1.51677,-0.55709
TCGA.D8.A1XG.01,Cluster II,0.57425,-0.69348,-0.33071,-0.29548,-0.44831,0.15283,-1.02419,2.47648
TCGA.D8.A1XJ.01,Cluster II,0.1321,-0.54479,-0.71654,-0.20871,0.14001,-0.34872,-1.26133,-1.7796606
TCGA.D8.A1XL.01,Cluster II,0.14739,-0.86482,-0.80943,-0.47519,-0.5241,0.04891,-1.67425,-0.244124
TCGA.D8.A1XQ.01,Cluster II,0.18794,1.2098,0.94227,-0.085117,0.35977,-0.444887,2.15207,-1.306996
TCGA.D8.A1XR.01,Cluster II,-0.015678,-0.33006,-0.26274,0.39756,0.33328,0.06428,-0.5928,-0.790555
TCGA.D8.A1XS.01,Cluster II,0.0054476,-0.49673,-0.23784,-0.24114,-0.54522,0.30408,-0.73457,-0.72623
TCGA.D8.A1XZ.01,Cluster II,0.2825,-0.64472,-0.82944,-0.15623,-0.13425,-0.02198,-1.47416,-6.78583
TCGA.D8.A1Y3.01,Cluster II,-0.44287,-1.3841,-1.2475,-0.26511,-0.035786,-0.229324,-2.6316,-1.12480296
TCGA.D8.A27F.01,Cluster II,-0.823,-1.1259,-0.69913,0.4825,1.6743,-1.1918,-1.82503,-1.91175
TCGA.D8.A27R.01,Cluster II,-0.065358,0.24712,0,-0.15085,-0.60245,0.4516,0.24712,3.93744
TCGA.D8.A27W.01,Cluster II,0.18688,-1.2337,-0.68439,-0.30723,-0.47619,0.16896,-1.91809,1.478149
TCGA.E2.A107.01,Cluster II,-0.34724,2.0314,1.865,-0.21048,-0.8058,0.59532,3.8964,-2.051559
TCGA.E2.A109.01,Cluster II,0.58885,-1.2105,-0.80443,-0.54159,-1.2037,0.66211,-2.01493,-3.30688
TCGA.E2.A10A.01,Cluster II,-0.2509,-0.87964,-0.86286,-0.32434,-0.4779,0.15356,-1.7425,4.07363
TCGA.E2.A10B.01,Cluster II,-0.22668,1.1549,0.78294,-0.42412,-0.4644,0.04028,1.93784,1.576741
TCGA.E2.A10C.01,Cluster II,-0.52937,1.2004,0.82068,0.37285,0.14212,0.23073,2.02108,1.69313
TCGA.E2.A14N.01,Cluster II,-0.32468,0.1296,-0.0068861,-0.45593,-0.4995,0.04357,0.1227139,2.225092
TCGA.E2.A14O.01,Cluster II,0.054656,-0.85742,-0.71299,-0.15282,-0.022977,-0.129843,-1.57041,-3.12875
TCGA.E2.A14P.01,Cluster II,0.41878,-0.57051,-0.71089,-0.37528,-0.76172,0.38644,-1.2814,-2.075104
TCGA.E2.A14Q.01,Cluster II,0.49279,0.35106,0.16189,-0.22732,0.09235,-0.31967,0.51295,3.75286
TCGA.E2.A14S.01,Cluster II,-0.24045,-0.26069,-0.95683,-0.19165,-0.84864,0.65699,-1.21752,-0.918953
TCGA.E2.A14T.01,Cluster II,-0.028081,0.069985,0.30703,0.011797,-0.50636,0.518157,0.377015,-1.7005
TCGA.E2.A14V.01,Cluster II,-0.2895,-0.44636,-0.50184,-0.073631,0.33227,-0.405901,-0.9482,-3.137408
TCGA.E2.A14W.01,Cluster II,-0.27482,-1.1107,-0.99962,-0.23921,0.74302,-0.98223,-2.11032,-2.83717
TCGA.E2.A150.01,Cluster II,0.028101,-0.29625,-0.54753,-0.29715,0.28919,-0.58634,-0.84378,2.263604
TCGA.E2.A154.01,Cluster II,0.27223,-0.41773,-0.087366,-0.37803,0.2767,-0.65473,-0.505096,-0.492188
TCGA.E2.A155.01,Cluster II,0.49207,-0.8364,-0.29011,-0.50231,-1.2335,0.73119,-1.12651,2.5408246
TCGA.E2.A159.01,Cluster II,-0.023804,1.434,1.8035,-0.065914,0.50371,-0.569624,3.2375,1.779368
TCGA.E2.A15A.01,Cluster II,-0.22809,-1.2242,-0.68952,-0.19974,-0.27582,0.07608,-1.91372,-3.75799
TCGA.E2.A15A.06,Cluster II,0.19935,0.25753,0.023353,-0.50849,-0.81443,0.30594,0.280883,-1.195394
TCGA.E2.A15F.01,Cluster II,-0.81361,-0.56531,-0.55392,0.015817,0.276,-0.260183,-1.11923,-3.808345
TCGA.E2.A15G.01,Cluster II,0.28209,-0.67714,-0.65418,-0.095497,0.28973,-0.385227,-1.33132,-0.289839
TCGA.E2.A15H.01,Cluster II,0.89605,-0.31963,-0.66168,0.097685,0.66953,-0.571845,-0.98131,0.227697
TCGA.E2.A15J.01,Cluster II,0.24021,-1.0987,-0.72272,-0.20168,-0.61603,0.41435,-1.82142,-3.4982
TCGA.E2.A15K.01,Cluster II,0.46151,-0.3647,-0.54323,-0.26189,-0.17638,-0.08551,-0.90793,-1.306507
TCGA.E2.A15O.01,Cluster II,-0.057248,0.0085599,-0.46564,-0.34858,-0.29689,-0.05169,-0.4570801,1.436026
TCGA.E2.A15R.01,Cluster II,-0.0053601,-0.64418,-0.86235,-0.43672,-1.2905,0.85378,-1.50653,-0.611134
TCGA.E2.A15S.01,Cluster II,0.033975,-0.99106,-0.69883,-0.56036,-1.1472,0.58684,-1.68989,-3.037257
TCGA.E2.A15T.01,Cluster II,0.20935,-1.2026,-0.96877,-0.12103,-0.86235,0.74132,-2.17137,-0.933957
TCGA.E2.A1B4.01,Cluster II,0.30149,-0.5963,-1.0952,-0.044645,0.43562,-0.480265,-1.6915,-4.89999
TCGA.E2.A1B6.01,Cluster II,-0.48789,-0.76367,-0.64763,-0.17746,-0.59657,0.41911,-1.4113,1.60231
TCGA.E2.A1BD.01,Cluster II,0.006582,-0.39805,0.0016748,-0.049174,0.2579,-0.307074,-0.3963752,-1.50707
TCGA.E2.A1L7.01,Cluster II,0.68882,-1.1972,-1.2885,-0.46996,-0.68017,0.21021,-2.4857,-0.332427
TCGA.E2.A1LB.01,Cluster II,0.41074,-0.49231,-0.83142,-0.090384,0.2555,-0.345884,-1.32373,2.538825
TCGA.E2.A1LK.01,Cluster II,-0.30498,0.24086,-0.21178,-0.21604,-0.0014593,-0.2145807,0.02908,0.890559
TCGA.E2.A2P5.01,Cluster II,0.26772,-0.87347,-0.89021,0.1072,-0.072702,0.179902,-1.76368,-0.6196715
TCGA.E2.A56Z.01,Cluster II,0.24364,-0.96625,-0.95663,-0.031318,-0.35778,0.326462,-1.92288,-3.25597
TCGA.E2.A574.01,Cluster II,-0.17228,-0.63833,-0.61321,-0.086438,-0.11346,0.027022,-1.25154,-0.756991
TCGA.E2.A9RU.01,Cluster II,0.21782,-0.79916,-0.91085,-0.38978,-0.52523,0.13545,-1.71001,-2.838046
TCGA.E9.A1N8.01,Cluster II,0.01696,-1.3421,-0.99961,-0.28234,-0.67892,0.39658,-2.34171,0.896999
TCGA.E9.A1N9.01,Cluster II,0.4941,-0.63071,-0.72761,-0.3038,-0.85309,0.54929,-1.35832,-3.21638
TCGA.E9.A1NA.01,Cluster II,0.24341,-0.3214,-0.38204,-0.44108,-0.86308,0.422,-0.70344,-2.904899
TCGA.E9.A1R2.01,Cluster II,-0.036056,-0.80371,-0.80155,-0.39164,-0.71525,0.32361,-1.60526,-0.22797
TCGA.E9.A1R4.01,Cluster II,0.42155,0.61323,-0.045426,-0.26827,-0.080371,-0.187899,0.567804,1.53927893
TCGA.E9.A1R5.01,Cluster II,0.32443,1.0157,0.17263,-0.081964,0.68683,-0.768794,1.18833,1.832929
TCGA.E9.A1R6.01,Cluster II,-1.4237,-0.020625,0.38677,0.43377,-0.62329,1.05706,0.366145,-0.85087
TCGA.E9.A1R7.01,Cluster II,0.71556,0.96317,-0.27767,0.030521,-0.30788,0.338401,0.6855,-1.668957
TCGA.E9.A1RA.01,Cluster II,-0.10895,1.427,0.90225,-0.078342,-0.082878,0.004536,2.32925,2.430354
TCGA.E9.A1RB.01,Cluster II,-0.17273,2.2423,1.2283,-0.4024,-0.15922,-0.24318,3.4706,-0.299497
TCGA.E9.A1RC.01,Cluster II,0.051943,-0.20599,-0.30449,-0.12866,-0.22,0.09134,-0.51048,6.28433
TCGA.E9.A1RE.01,Cluster II,0.58825,-0.86138,-0.54442,-0.31398,0.014678,-0.328658,-1.4058,0.898629
TCGA.E9.A1RF.01,Cluster II,0.77008,-0.89166,-1.1072,-0.31676,-0.072095,-0.244665,-1.99886,-0.72889
TCGA.E9.A1RG.01,Cluster II,0.45109,-0.43965,-0.38326,-0.38919,-0.27285,-0.11634,-0.82291,-2.278076
TCGA.E9.A1RH.01,Cluster II,-0.20085,1.2279,0.11483,0.20252,-0.043146,0.245666,1.34273,0.884
TCGA.E9.A228.01,Cluster II,0.2754,-1.1111,-1.0044,-0.37057,-0.78402,0.41345,-2.1155,-6.45545
TCGA.E9.A22D.01,Cluster II,1.2886,-0.71648,-0.79103,-0.30615,-0.51019,0.20404,-1.50751,-3.8697
TCGA.E9.A22G.01,Cluster II,-0.39285,-0.39716,1.2007,-0.50864,-1.4836,0.97496,0.80354,4.04443
TCGA.E9.A22H.01,Cluster II,-0.054476,1.3952,0.80427,-0.21472,-0.85474,0.64002,2.19947,-2.6357
TCGA.E9.A244.01,Cluster II,0.1406,0.38093,-0.45657,0.067752,0.54597,-0.478218,-0.07564,1.55283
TCGA.E9.A245.01,Cluster II,-0.21059,1.0231,-0.046682,0.4789,0.26163,0.21727,0.976418,0.598709
TCGA.E9.A247.01,Cluster II,0.21918,-0.82984,-0.4406,-0.17522,-0.08237,-0.09285,-1.27044,0.7078694
TCGA.E9.A248.01,Cluster II,0.20253,0.97974,0.42675,-0.39866,-0.4638,0.06514,1.40649,1.972731
TCGA.E9.A249.01,Cluster II,0.53991,1.1309,0.09136,0.11217,0.60106,-0.48889,1.22226,3.210863
TCGA.E9.A2JS.01,Cluster II,-0.24532,-0.81198,-0.73544,-0.58064,-0.74476,0.16412,-1.54742,1.626615
TCGA.E9.A3HO.01,Cluster II,-0.26895,0.19137,0.18809,-0.41108,-1.6409,1.22982,0.37946,0.425225
TCGA.E9.A3QA.01,Cluster II,0.016269,0.0093013,-0.16642,-0.34272,-0.12029,-0.22243,-0.1571187,-1.206124
TCGA.E9.A3X8.01,Cluster II,0.48303,0.8061,0.03864,0.056159,0.7408,-0.684641,0.84474,-1.084785
TCGA.E9.A5FL.01,Cluster II,0.0060397,1.2184,0.56832,-0.006242,0.68234,-0.688582,1.78672,-4.02638
TCGA.E9.A6HE.01,Cluster II,-0.024337,0.59538,0.12499,-0.031942,0.25728,-0.289222,0.72037,1.186452
TCGA.EW.A1IZ.01,Cluster II,-0.072759,-0.93522,-0.32323,-0.033672,-0.34802,0.314348,-1.25845,0.31364
TCGA.EW.A1J1.01,Cluster II,0.93452,-0.47162,-0.3629,-0.45212,-0.46498,0.01286,-0.83452,1.53209
TCGA.EW.A1OY.01,Cluster II,0.044238,-1.257,-1.0798,-0.22098,-0.4357,0.21472,-2.3368,-3.330942
TCGA.EW.A1OZ.01,Cluster II,0.38703,-0.35795,-0.50941,-0.1954,0.24421,-0.43961,-0.86736,-3.680093
TCGA.EW.A1P0.01,Cluster II,0.90064,-1.5693,-1.5595,-0.37292,-0.78398,0.41106,-3.1288,-0.415489
TCGA.EW.A1P5.01,Cluster II,-0.29754,0.74835,0.037548,-0.19141,-0.11222,-0.07919,0.785898,-1.746171
TCGA.EW.A1P8.01,Cluster II,-0.0071983,1.0884,0.4874,-0.30639,-0.30497,-0.00142,1.5758,1.364242
TCGA.EW.A1PB.01,Cluster II,0.054912,1.2022,1.2239,-0.38008,-0.73699,0.35691,2.4261,3.26754
TCGA.EW.A1PC.01,Cluster II,-0.14271,-0.77711,-1.1808,-0.43347,-1.1181,0.68463,-1.95791,-0.385981
TCGA.EW.A2FS.01,Cluster II,-0.27251,-0.68153,-0.54292,-0.39485,-0.37221,-0.02264,-1.22445,-1.531364
TCGA.EW.A2FW.01,Cluster II,0.38102,-1.0947,-0.73325,-0.73996,-1.4721,0.73214,-1.82795,-3.63044
TCGA.EW.A423.01,Cluster II,-0.34366,0.37819,0.016386,0.53327,0.79693,-0.26366,0.394576,-0.80239
TCGA.EW.A424.01,Cluster II,-0.023832,-0.66021,-0.50099,0.5502,0.49906,0.05114,-1.1612,-0.48566
TCGA.EW.A6S9.01,Cluster II,0.1032,-0.33908,-0.41379,-0.28796,-0.45605,0.16809,-0.75287,-1.3567313
TCGA.EW.A6SB.01,Cluster II,-0.036273,-0.87964,-0.53775,-0.34708,-1.1046,0.75752,-1.41739,-1.8962316
