ID,Cluster,TNF-Signature
TCGA.30.1860.01,Cluster II,1446.974808
TCGA.30.1861.01,Cluster II,515.8906843
TCGA.30.1862.01,Cluster II,1097.97047
TCGA.30.1891.01,Cluster II,1107.461443
TCGA.31.1944.01,Cluster II,971.8698455
TCGA.31.1946.01,Cluster II,1256.022565
TCGA.31.1950.01,Cluster II,1186.135134
TCGA.31.1953.01,Cluster II,1723.361311
TCGA.36.1568.01,Cluster II,1172.649544
TCGA.36.1570.01,Cluster II,567.5740055
TCGA.36.1571.01,Cluster II,334.6229291
TCGA.36.1574.01,Cluster II,1302.377731
TCGA.36.1577.01,Cluster II,361.5805455
TCGA.36.1578.01,Cluster II,1288.963749
TCGA.36.1581.01,Cluster II,1483.760332
TCGA.57.1582.01,Cluster II,645.256058
TCGA.57.1583.01,Cluster II,685.7321097
TCGA.57.1584.01,Cluster II,900.7921845
TCGA.57.1993.01,Cluster II,819.2096243
TCGA.57.1994.01,Cluster II,1088.892681
TCGA.59.2348.01,Cluster II,861.7961912
TCGA.59.2350.01,Cluster II,853.6250051
TCGA.59.2351.01,Cluster II,1150.643978
TCGA.59.2352.01,Cluster II,1132.835094
TCGA.59.2355.01,Cluster II,991.3176473
TCGA.59.2363.01,Cluster II,595.6273091
TCGA.59.A5PD.01,Cluster II,760.4875087
TCGA.5X.AA5U.01,Cluster II,353.7587071
TCGA.61.1724.01,Cluster II,976.9311484
TCGA.61.1725.01,Cluster II,986.0861316
TCGA.61.1728.01,Cluster II,779.0084925
TCGA.61.1733.01,Cluster II,665.0031554
TCGA.61.1736.01,Cluster II,1159.843541
TCGA.61.1738.01,Cluster II,819.7057005
TCGA.61.1740.01,Cluster II,1496.142999
TCGA.61.1741.01,Cluster II,721.690001
TCGA.61.1743.01,Cluster II,724.912232
TCGA.61.1900.01,Cluster II,228.7123935
TCGA.61.1907.01,Cluster II,1407.15246
TCGA.61.1910.01,Cluster II,891.1109656
TCGA.61.1914.01,Cluster II,1102.107905
TCGA.61.1917.01,Cluster II,857.3660003
TCGA.61.1918.01,Cluster II,929.7894055
TCGA.61.1995.01,Cluster II,952.2262663
TCGA.61.2000.01,Cluster II,1257.501375
TCGA.61.2002.01,Cluster II,1806.442385
TCGA.61.2008.01,Cluster II,883.1534722
TCGA.61.2008.02,Cluster II,1215.111673
TCGA.61.2009.01,Cluster II,1120.268709
TCGA.61.2012.01,Cluster II,1325.605299
TCGA.61.2016.01,Cluster II,1106.121459
TCGA.61.2088.01,Cluster II,402.8363425
TCGA.61.2094.01,Cluster II,1767.06927
TCGA.61.2097.01,Cluster II,1587.7585
TCGA.61.2098.01,Cluster II,85.76809161
TCGA.61.2101.01,Cluster II,688.623575
TCGA.61.2104.01,Cluster II,1330.681055
TCGA.61.2109.01,Cluster II,986.7547942
TCGA.61.2110.01,Cluster II,601.657785
TCGA.61.2111.01,Cluster II,889.269545
TCGA.OY.A56P.01,Cluster II,341.3259814
TCGA.VG.A8LO.01,Cluster II,554.0665472
TCGA.WR.A838.01,Cluster II,351.7247967
TCGA.FB.AAPU.01,Cluster II,2632.770309
TCGA.FB.AAQ0.01,Cluster II,2427.863902
TCGA.HV.A7OL.01,Cluster II,3218.540777
TCGA.HZ.7289.01,Cluster II,2269.22225
TCGA.HZ.A8P1.01,Cluster II,2391.520973
TCGA.LB.A7SX.01,Cluster II,2548.264945
TCGA.US.A776.01,Cluster II,2139.771493
TCGA.US.A779.01,Cluster II,2522.091107
TCGA.US.A77G.01,Cluster II,2558.450271
TCGA.YY.A8LH.01,Cluster II,2608.255629
TCGA.RW.A680.01,Cluster II,1453.253032
TCGA.SR.A6MV.01,Cluster II,1621.701725
TCGA.SR.A6MX.01,Cluster II,1323.664645
TCGA.SR.A6MX.05,Cluster II,1546.753853
TCGA.W2.A7H7.01,Cluster II,1317.456423
TCGA.W2.A7UY.01,Cluster II,1870.996348
TCGA.2A.A8W3.01,Cluster II,1833.774159
TCGA.2A.AAYO.01,Cluster II,2145.080937
TCGA.CH.5744.01,Cluster II,2050.830702
TCGA.CH.5750.01,Cluster II,2183.252277
TCGA.CH.5761.01,Cluster II,1779.705235
TCGA.EJ.5501.01,Cluster II,1975.183544
TCGA.EJ.5511.01,Cluster II,1736.704908
TCGA.EJ.7318.01,Cluster II,1929.784191
TCGA.EJ.7788.01,Cluster II,1787.047013
TCGA.EJ.8472.01,Cluster II,1713.950779
TCGA.EJ.8474.01,Cluster II,1815.987592
TCGA.EJ.A46G.01,Cluster II,2026.630385
TCGA.EJ.A65F.01,Cluster II,1892.286255
TCGA.EJ.A7NM.01,Cluster II,2259.371534
TCGA.EJ.A8FN.01,Cluster II,1850.380339
TCGA.G9.6333.01,Cluster II,2139.127966
TCGA.G9.6362.01,Cluster II,1786.94631
TCGA.G9.6377.01,Cluster II,2089.058455
TCGA.G9.6378.01,Cluster II,1823.449093
TCGA.G9.6494.01,Cluster II,1529.160759
TCGA.G9.6496.01,Cluster II,1719.695156
TCGA.G9.7519.01,Cluster II,1859.493084
TCGA.G9.7521.01,Cluster II,2133.641129
TCGA.G9.A9S4.01,Cluster II,1478.206163
TCGA.H9.7775.01,Cluster II,1695.09022
TCGA.HC.7213.01,Cluster II,2194.710162
TCGA.HC.7742.01,Cluster II,1737.380406
TCGA.HC.A4ZV.01,Cluster II,2077.953041
TCGA.HC.A632.01,Cluster II,2201.080899
TCGA.HC.A9TH.01,Cluster II,2043.026016
TCGA.HI.7169.01,Cluster II,1763.245082
TCGA.J4.8198.01,Cluster II,1690.633614
TCGA.J4.A83J.01,Cluster II,2267.844765
TCGA.J4.A83K.01,Cluster II,1817.645429
TCGA.J4.A83M.01,Cluster II,2148.292368
TCGA.J9.A52E.01,Cluster II,2049.111012
TCGA.J9.A8CL.01,Cluster II,2007.658723
TCGA.J9.A8CN.01,Cluster II,1725.443105
TCGA.KC.A4BV.01,Cluster II,1975.545039
TCGA.KC.A7F3.01,Cluster II,2015.642276
TCGA.KC.A7F6.01,Cluster II,1959.225102
TCGA.KC.A7FA.01,Cluster II,1835.320857
TCGA.KK.A59V.01,Cluster II,2838.502353
TCGA.KK.A59X.01,Cluster II,1714.633956
TCGA.KK.A5A1.01,Cluster II,1789.461975
TCGA.KK.A6DY.01,Cluster II,2260.019514
TCGA.KK.A7AQ.01,Cluster II,1893.965447
TCGA.KK.A7B0.01,Cluster II,2535.691946
TCGA.KK.A7B4.01,Cluster II,1777.775637
TCGA.KK.A8IB.01,Cluster II,2385.034766
TCGA.KK.A8IH.01,Cluster II,1851.507791
TCGA.KK.A8IJ.01,Cluster II,1819.047647
TCGA.KK.A8IM.01,Cluster II,2036.112466
TCGA.V1.A8MJ.01,Cluster II,2514.109865
TCGA.V1.A8ML.01,Cluster II,1713.664328
TCGA.V1.A8MM.01,Cluster II,1866.872437
TCGA.V1.A8WV.01,Cluster II,2182.194862
TCGA.V1.A8WW.01,Cluster II,1877.138637
TCGA.V1.A8X3.01,Cluster II,1804.121145
TCGA.V1.A9O5.01,Cluster II,2213.318641
TCGA.V1.A9O5.06,Cluster II,1912.64008
TCGA.V1.A9OH.01,Cluster II,1873.474215
TCGA.V1.A9OL.01,Cluster II,1860.531275
TCGA.V1.A9OX.01,Cluster II,2137.497716
TCGA.V1.A9OY.01,Cluster II,1986.484722
TCGA.V1.A9ZI.01,Cluster II,1918.673657
TCGA.VN.A88K.01,Cluster II,1618.839405
TCGA.VN.A88P.01,Cluster II,1843.192708
TCGA.VP.A872.01,Cluster II,2325.045719
TCGA.VP.A87B.01,Cluster II,1693.914074
TCGA.VP.A87H.01,Cluster II,1971.81012
TCGA.VP.AA1N.01,Cluster II,2212.943997
TCGA.X4.A8KQ.01,Cluster II,2306.980244
TCGA.X4.A8KS.01,Cluster II,2050.684206
TCGA.XA.A8JR.01,Cluster II,2024.391235
TCGA.XJ.A83F.01,Cluster II,1649.879187
TCGA.XK.AAIV.01,Cluster II,2542.709448
TCGA.XK.AAJ3.01,Cluster II,1534.295587
TCGA.XQ.A8TA.01,Cluster II,1015.185931
TCGA.Y6.A8TL.01,Cluster II,1802.117093
TCGA.YL.A8S8.01,Cluster II,1820.906008
TCGA.YL.A8SH.01,Cluster II,1789.953285
TCGA.YL.A8SO.01,Cluster II,1810.501848
TCGA.YL.A8SQ.01,Cluster II,1797.781451
TCGA.YL.A9WI.01,Cluster II,1555.965036
TCGA.YL.A9WK.01,Cluster II,2060.922319
TCGA.ZG.A8QW.01,Cluster II,2194.310961
TCGA.ZG.A8QY.01,Cluster II,1801.756222
TCGA.ZG.A9L1.01,Cluster II,1622.266963
TCGA.ZG.A9L9.01,Cluster II,2258.260521
TCGA.ZG.A9LB.01,Cluster II,2316.542015
TCGA.ZG.A9LM.01,Cluster II,1983.818695
TCGA.ZG.A9LZ.01,Cluster II,2104.564726
TCGA.ZG.A9N3.01,Cluster II,2352.623212
TCGA.ZG.A9NI.01,Cluster II,1889.471461
TCGA.HC.A6AL.01,Cluster II,915.7768949
TCGA.HC.A6HX.01,Cluster II,976.5466483
TCGA.J4.A67K.01,Cluster II,1114.842465
TCGA.J4.A67L.01,Cluster II,1174.61716
TCGA.KK.A6E7.01,Cluster II,541.5277491
TCGA.AF.2693.01,Cluster II,2513.633544
TCGA.AF.3911.01,Cluster II,2440.172826
TCGA.AF.4110.01,Cluster II,2839.387285
TCGA.AF.5654.01,Cluster II,2078.767142
TCGA.AF.6136.01,Cluster II,2176.682497
TCGA.AF.6655.01,Cluster II,2490.306809
TCGA.AF.6672.01,Cluster II,2241.84912
TCGA.AF.A56K.01,Cluster II,2625.591731
TCGA.AF.A56L.01,Cluster II,2281.220372
TCGA.AF.A56N.01,Cluster II,2352.739111
TCGA.AG.3591.01,Cluster II,2255.515475
TCGA.AG.3592.01,Cluster II,2384.71534
TCGA.AG.3725.01,Cluster II,2461.083425
TCGA.AG.3732.01,Cluster II,2643.580044
TCGA.AG.3742.01,Cluster II,2193.313725
TCGA.AG.3902.01,Cluster II,2745.267672
TCGA.AG.4021.01,Cluster II,2316.661523
TCGA.AG.4022.01,Cluster II,2799.040932
TCGA.AH.6544.01,Cluster II,1906.801082
TCGA.AH.6643.01,Cluster II,2191.623928
TCGA.AH.6897.01,Cluster II,2041.535935
TCGA.AH.6903.01,Cluster II,2064.452009
TCGA.BM.6198.01,Cluster II,2890.603518
TCGA.CI.6619.01,Cluster II,2495.888505
TCGA.CI.6620.01,Cluster II,2049.81223
TCGA.CI.6621.01,Cluster II,2596.597603
TCGA.CI.6622.01,Cluster II,2431.771749
TCGA.CI.6623.01,Cluster II,2294.335239
TCGA.CL.4957.01,Cluster II,2048.912443
TCGA.CL.5917.01,Cluster II,2019.408201
TCGA.CL.5918.01,Cluster II,2192.845841
TCGA.DC.4745.01,Cluster II,2368.888477
TCGA.DC.4749.01,Cluster II,2208.133848
TCGA.DC.5337.01,Cluster II,2447.165376
TCGA.DC.5869.01,Cluster II,2232.447605
TCGA.DC.6154.01,Cluster II,2275.700929
TCGA.DC.6155.01,Cluster II,2071.605609
TCGA.DC.6157.01,Cluster II,2375.562192
TCGA.DC.6160.01,Cluster II,2315.328427
TCGA.DC.6681.01,Cluster II,2271.386221
TCGA.DC.6682.01,Cluster II,1936.066898
TCGA.DC.6683.01,Cluster II,2381.817445
TCGA.DT.5265.01,Cluster II,2429.458893
TCGA.DY.A0XA.01,Cluster II,2039.561671
TCGA.DY.A1DC.01,Cluster II,2255.062516
TCGA.DY.A1DD.01,Cluster II,1883.209955
TCGA.DY.A1DE.01,Cluster II,2398.526606
TCGA.DY.A1DF.01,Cluster II,2061.893963
TCGA.DY.A1DG.01,Cluster II,2036.612999
TCGA.DY.A1H8.01,Cluster II,1828.478141
TCGA.EF.5830.01,Cluster II,2174.767963
TCGA.EF.5831.01,Cluster II,2307.742286
TCGA.EI.6506.01,Cluster II,2538.065113
TCGA.EI.6508.01,Cluster II,2131.733982
TCGA.EI.6509.01,Cluster II,1949.046545
TCGA.EI.6511.01,Cluster II,3010.268654
TCGA.EI.6512.01,Cluster II,2443.529561
TCGA.EI.6513.01,Cluster II,2159.166848
TCGA.EI.6514.01,Cluster II,2370.733138
TCGA.EI.6881.01,Cluster II,2483.359619
TCGA.EI.6882.01,Cluster II,2435.663329
TCGA.EI.6883.01,Cluster II,2481.280522
TCGA.EI.6884.01,Cluster II,2593.720845
TCGA.EI.6917.01,Cluster II,2867.117494
TCGA.EI.7002.01,Cluster II,2320.47957
TCGA.F5.6571.01,Cluster II,2742.880006
TCGA.F5.6811.01,Cluster II,2553.991618
TCGA.F5.6813.01,Cluster II,2558.550336
TCGA.F5.6814.01,Cluster II,2307.319756
TCGA.F5.6861.01,Cluster II,2300.300247
TCGA.F5.6863.01,Cluster II,1966.334609
TCGA.F5.6864.01,Cluster II,2504.978928
TCGA.G5.6233.01,Cluster II,2359.187023
TCGA.G5.6235.01,Cluster II,2192.728645
TCGA.G5.6572.01,Cluster II,2311.134788
TCGA.AF.2691.01,Cluster II,421.6007974
TCGA.AF.2692.01,Cluster II,213.0511451
TCGA.AG.3574.01,Cluster II,60.07889838
TCGA.AG.3578.01,Cluster II,125.9542566
TCGA.AG.3580.01,Cluster II,328.6785389
TCGA.AG.3581.01,Cluster II,298.0788738
TCGA.AG.3582.01,Cluster II,226.8140848
TCGA.AG.3583.01,Cluster II,117.7079768
TCGA.AG.3584.01,Cluster II,226.3914335
TCGA.AG.3586.01,Cluster II,120.4003654
TCGA.AG.3587.01,Cluster II,91.52150024
TCGA.AG.3593.01,Cluster II,130.9859102
TCGA.AG.3594.01,Cluster II,523.3114042
TCGA.AG.3598.01,Cluster II,273.1760707
TCGA.AG.3599.01,Cluster II,401.3664843
TCGA.AG.3600.01,Cluster II,280.195616
TCGA.AG.3601.01,Cluster II,-73.10724045
TCGA.AG.3602.01,Cluster II,136.6933356
TCGA.AG.3605.01,Cluster II,1.586767092
TCGA.AG.3608.01,Cluster II,272.5697412
TCGA.AG.3609.01,Cluster II,392.040643
TCGA.AG.3726.01,Cluster II,333.1846625
TCGA.AG.3727.01,Cluster II,293.4582116
TCGA.AG.3728.01,Cluster II,609.7020535
TCGA.AG.3878.01,Cluster II,683.8669788
TCGA.AG.3881.01,Cluster II,682.0724714
TCGA.AG.3882.01,Cluster II,652.8278418
TCGA.AG.3883.01,Cluster II,685.3638204
TCGA.AG.3885.01,Cluster II,270.1873433
TCGA.AG.3887.01,Cluster II,218.167883
TCGA.AG.3890.01,Cluster II,450.2858435
TCGA.AG.3892.01,Cluster II,529.9866929
TCGA.AG.3893.01,Cluster II,252.4157808
TCGA.AG.3894.01,Cluster II,69.34236723
TCGA.AG.3896.01,Cluster II,100.4708937
TCGA.AG.3898.01,Cluster II,205.1325255
TCGA.AG.3909.01,Cluster II,178.3201248
TCGA.AG.3999.01,Cluster II,-13.96468548
TCGA.AG.4001.01,Cluster II,435.4294326
TCGA.AG.4005.01,Cluster II,108.3110718
TCGA.AG.4007.01,Cluster II,565.8436795
TCGA.AG.4008.01,Cluster II,208.2622151
TCGA.AG.4015.01,Cluster II,79.46938692
TCGA.AG.A002.01,Cluster II,-51.79496952
TCGA.AG.A008.01,Cluster II,-29.7104842
TCGA.AG.A00C.01,Cluster II,2.696059392
TCGA.AG.A00Y.01,Cluster II,139.1241027
TCGA.AG.A011.01,Cluster II,92.39112547
TCGA.AG.A015.01,Cluster II,-84.31511683
TCGA.AG.A016.01,Cluster II,-17.43998339
TCGA.AG.A01J.01,Cluster II,47.20733942
TCGA.AG.A01L.01,Cluster II,-105.2481599
TCGA.AG.A01N.01,Cluster II,-112.1541132
TCGA.AG.A01W.01,Cluster II,20.66274907
TCGA.AG.A01Y.01,Cluster II,183.5784403
TCGA.AG.A020.01,Cluster II,-60.83845371
TCGA.AG.A025.01,Cluster II,1.268966441
TCGA.AG.A026.01,Cluster II,88.266702
TCGA.AG.A02G.01,Cluster II,98.64181824
TCGA.AG.A02N.01,Cluster II,183.6837508
TCGA.AG.A02X.01,Cluster II,101.8228595
TCGA.AG.A032.01,Cluster II,100.6842618
TCGA.AG.A036.01,Cluster II,98.2505974
TCGA.3N.A9WB.06,Cluster II,1392.059769
TCGA.3N.A9WC.06,Cluster II,2874.669139
TCGA.BF.A1PU.01,Cluster II,1523.514873
TCGA.BF.A1PV.01,Cluster II,1619.445355
TCGA.BF.A1PZ.01,Cluster II,1725.336452
TCGA.BF.A1Q0.01,Cluster II,2097.365716
TCGA.BF.A3DL.01,Cluster II,1758.675726
TCGA.BF.A3DM.01,Cluster II,1847.194143
TCGA.BF.A5EO.01,Cluster II,2346.473586
TCGA.BF.A5EP.01,Cluster II,1518.171413
TCGA.BF.A5EQ.01,Cluster II,2404.489221
TCGA.BF.A5ER.01,Cluster II,1762.727217
TCGA.BF.A5ES.01,Cluster II,2168.629244
TCGA.BF.A9VF.01,Cluster II,1390.033623
TCGA.BF.AAOU.01,Cluster II,2412.890678
TCGA.BF.AAOX.01,Cluster II,1704.866232
TCGA.BF.AAP0.06,Cluster II,2995.671645
TCGA.BF.AAP1.01,Cluster II,1400.09033
TCGA.BF.AAP2.01,Cluster II,1829.30964
TCGA.BF.AAP4.01,Cluster II,2287.361854
TCGA.BF.AAP6.01,Cluster II,1823.14886
TCGA.BF.AAP7.01,Cluster II,2698.733492
TCGA.D3.A1Q1.06,Cluster II,1397.628899
TCGA.D3.A1Q3.06,Cluster II,2296.443408
TCGA.D3.A1Q9.06,Cluster II,2162.98538
TCGA.D3.A1QA.07,Cluster II,1837.492306
TCGA.D3.A1QB.06,Cluster II,2750.692199
TCGA.D3.A2J6.06,Cluster II,2107.091308
TCGA.D3.A2J7.06,Cluster II,2350.682904
TCGA.D3.A2JB.06,Cluster II,3216.656815
TCGA.D3.A2JC.06,Cluster II,2560.531849
TCGA.D3.A2JD.06,Cluster II,2522.134435
TCGA.D3.A2JE.06,Cluster II,1618.579106
TCGA.D3.A2JF.06,Cluster II,3031.622084
TCGA.D3.A2JG.06,Cluster II,1781.336022
TCGA.D3.A2JH.06,Cluster II,2785.783898
TCGA.D3.A2JK.06,Cluster II,2364.651268
TCGA.D3.A2JL.06,Cluster II,2426.258624
TCGA.D3.A2JP.06,Cluster II,2388.727494
TCGA.D3.A3C3.06,Cluster II,2204.655192
TCGA.D3.A3C6.06,Cluster II,1782.634277
TCGA.D3.A3C8.06,Cluster II,3629.46793
TCGA.D3.A3CC.06,Cluster II,1772.946776
TCGA.D3.A3CE.06,Cluster II,2524.379444
TCGA.D3.A3CF.06,Cluster II,2882.547684
TCGA.D3.A3ML.06,Cluster II,1295.973194
TCGA.D3.A3MR.06,Cluster II,2916.291589
TCGA.D3.A3MV.06,Cluster II,1755.917849
TCGA.D3.A51E.06,Cluster II,2573.684505
TCGA.D3.A51H.06,Cluster II,3346.294353
TCGA.D3.A51J.06,Cluster II,2679.666741
TCGA.D3.A51K.06,Cluster II,2015.704761
TCGA.D3.A51N.06,Cluster II,2635.242231
TCGA.D3.A51R.06,Cluster II,827.9219635
TCGA.D3.A51T.06,Cluster II,2175.846746
TCGA.D3.A5GL.06,Cluster II,1534.896706
TCGA.D3.A5GN.06,Cluster II,2408.316348
TCGA.D3.A5GO.06,Cluster II,2580.404208
TCGA.D3.A5GS.06,Cluster II,2450.206274
TCGA.D3.A5GT.01,Cluster II,1303.804013
TCGA.D3.A5GU.06,Cluster II,2202.132156
TCGA.D3.A8GC.06,Cluster II,1941.664404
TCGA.D3.A8GD.06,Cluster II,3022.235297
TCGA.D3.A8GI.06,Cluster II,2171.900379
TCGA.D3.A8GJ.06,Cluster II,2997.31573
TCGA.D3.A8GK.06,Cluster II,1263.46754
TCGA.D3.A8GL.06,Cluster II,1254.005558
TCGA.D3.A8GM.06,Cluster II,2234.686467
TCGA.D3.A8GN.06,Cluster II,2849.332155
TCGA.D3.A8GO.06,Cluster II,2587.115334
TCGA.D3.A8GP.06,Cluster II,1556.757477
TCGA.D3.A8GQ.06,Cluster II,2108.983797
TCGA.D3.A8GR.06,Cluster II,1636.174701
TCGA.D3.A8GS.06,Cluster II,2652.788209
TCGA.D3.A8GV.06,Cluster II,1792.219976
TCGA.D9.A148.06,Cluster II,2006.902435
TCGA.D9.A149.06,Cluster II,2381.002396
TCGA.D9.A1JW.06,Cluster II,2514.303688
TCGA.D9.A1JX.06,Cluster II,2290.010959
TCGA.D9.A1X3.06,Cluster II,1646.168896
TCGA.D9.A3Z1.06,Cluster II,2519.780192
TCGA.D9.A3Z3.06,Cluster II,2568.033108
TCGA.D9.A3Z4.01,Cluster II,2239.745182
TCGA.D9.A4Z2.01,Cluster II,1869.272984
TCGA.D9.A4Z3.01,Cluster II,1775.088497
TCGA.D9.A4Z6.06,Cluster II,1739.309268
TCGA.D9.A6E9.06,Cluster II,3058.835705
TCGA.D9.A6EA.06,Cluster II,1537.056632
TCGA.D9.A6EC.06,Cluster II,1730.660912
TCGA.D9.A6EG.06,Cluster II,1643.514416
TCGA.DA.A1HV.06,Cluster II,2679.049675
TCGA.DA.A1HW.06,Cluster II,2533.415542
TCGA.DA.A1I0.06,Cluster II,2492.84306
TCGA.DA.A1I2.06,Cluster II,2096.908747
TCGA.DA.A1IA.06,Cluster II,1496.658927
TCGA.DA.A1IC.06,Cluster II,1800.015563
TCGA.DA.A3F8.06,Cluster II,3186.311395
TCGA.DA.A95V.06,Cluster II,2483.999384
TCGA.DA.A95W.06,Cluster II,1840.020454
TCGA.DA.A95X.06,Cluster II,2262.915176
TCGA.DA.A95Y.06,Cluster II,1665.754608
TCGA.DA.A95Z.06,Cluster II,1555.92858
TCGA.DA.A960.01,Cluster II,1481.709959
TCGA.EB.A1NK.01,Cluster II,1895.585842
TCGA.EB.A24C.01,Cluster II,1636.111275
TCGA.EB.A24D.01,Cluster II,1685.125615
TCGA.EB.A299.01,Cluster II,2397.365754
TCGA.EB.A3HV.01,Cluster II,2191.596502
TCGA.EB.A3XB.01,Cluster II,2040.58601
TCGA.EB.A3XC.01,Cluster II,2008.092039
TCGA.EB.A3XE.01,Cluster II,2178.757205
TCGA.EB.A3XF.01,Cluster II,2274.201929
TCGA.EB.A3Y6.01,Cluster II,1844.077172
TCGA.EB.A3Y7.01,Cluster II,1811.582828
TCGA.EB.A41A.01,Cluster II,1744.460495
TCGA.EB.A41B.01,Cluster II,1596.321668
TCGA.EB.A42Y.01,Cluster II,2014.3414
TCGA.EB.A42Z.01,Cluster II,1943.737309
TCGA.EB.A430.01,Cluster II,1775.569257
TCGA.EB.A431.01,Cluster II,1710.838275
TCGA.EB.A44O.01,Cluster II,1564.155175
TCGA.EB.A44P.01,Cluster II,1847.809976
TCGA.EB.A44Q.06,Cluster II,2571.578685
TCGA.EB.A44R.06,Cluster II,1853.884788
TCGA.EB.A4IQ.01,Cluster II,1791.974195
TCGA.EB.A4IS.01,Cluster II,2900.280062
TCGA.EB.A4OY.01,Cluster II,1782.014662
TCGA.EB.A4OZ.01,Cluster II,3051.974467
TCGA.EB.A4P0.01,Cluster II,1820.765797
TCGA.EB.A4XL.01,Cluster II,2174.898815
TCGA.EB.A51B.01,Cluster II,1965.069285
TCGA.EB.A551.01,Cluster II,2789.88488
TCGA.EB.A553.01,Cluster II,2094.474638
TCGA.EB.A5FP.01,Cluster II,1352.706616
TCGA.EB.A5KH.06,Cluster II,1599.489339
TCGA.EB.A5SE.01,Cluster II,1557.705826
TCGA.EB.A5SF.01,Cluster II,2004.214311
TCGA.EB.A5SG.06,Cluster II,3444.188803
TCGA.EB.A5SH.06,Cluster II,1963.255235
TCGA.EB.A5UL.06,Cluster II,2119.680461
TCGA.EB.A5UM.01,Cluster II,2210.870002
TCGA.EB.A5UN.06,Cluster II,2225.425817
TCGA.EB.A5VU.01,Cluster II,1563.607427
TCGA.EB.A6L9.06,Cluster II,2868.438687
TCGA.EB.A6QY.01,Cluster II,1654.647136
TCGA.EB.A6QZ.01,Cluster II,1719.732833
TCGA.EB.A6R0.01,Cluster II,2323.897929
TCGA.EB.A82B.01,Cluster II,2585.739914
TCGA.EB.A82C.01,Cluster II,1310.987296
TCGA.EB.A85I.01,Cluster II,2456.355773
TCGA.EB.A85J.01,Cluster II,2522.31338
TCGA.EB.A97M.01,Cluster II,2092.571606
TCGA.EE.A17X.06,Cluster II,1788.039834
TCGA.EE.A17Z.06,Cluster II,1274.95523
TCGA.EE.A180.06,Cluster II,1730.768294
TCGA.EE.A181.06,Cluster II,2564.316914
TCGA.EE.A182.06,Cluster II,2116.967993
TCGA.EE.A183.06,Cluster II,2784.086549
TCGA.EE.A184.06,Cluster II,1986.698705
TCGA.EE.A185.06,Cluster II,1315.143601
TCGA.EE.A20F.06,Cluster II,2389.976317
TCGA.EE.A20H.06,Cluster II,1411.077545
TCGA.EE.A20I.06,Cluster II,2091.623775
TCGA.EE.A29A.06,Cluster II,1736.911287
TCGA.EE.A29B.06,Cluster II,1787.338774
TCGA.EE.A29C.06,Cluster II,2172.059671
TCGA.EE.A29D.06,Cluster II,1690.158333
TCGA.EE.A29E.06,Cluster II,1577.130099
TCGA.EE.A29H.06,Cluster II,2210.789592
TCGA.EE.A29M.06,Cluster II,2040.349574
TCGA.EE.A29N.06,Cluster II,2914.627589
TCGA.EE.A29P.06,Cluster II,2893.520511
TCGA.EE.A29Q.06,Cluster II,1630.148758
TCGA.EE.A29V.06,Cluster II,1509.782684
TCGA.EE.A29X.06,Cluster II,2665.443127
TCGA.EE.A2A2.06,Cluster II,1972.185306
TCGA.EE.A2A5.06,Cluster II,1731.286569
TCGA.EE.A2A6.06,Cluster II,2609.784093
TCGA.EE.A2GB.06,Cluster II,1604.550183
TCGA.EE.A2GC.06,Cluster II,2546.864675
TCGA.EE.A2GI.06,Cluster II,2575.276329
TCGA.EE.A2GL.06,Cluster II,2815.888291
TCGA.EE.A2GM.06,Cluster II,1664.466296
TCGA.EE.A2GN.06,Cluster II,1813.888271
TCGA.EE.A2GR.06,Cluster II,1391.261404
TCGA.EE.A2GS.06,Cluster II,2033.146811
TCGA.EE.A2GT.06,Cluster II,2665.569901
TCGA.EE.A2M6.06,Cluster II,1959.233408
TCGA.EE.A2MD.06,Cluster II,1992.652781
TCGA.EE.A2MF.06,Cluster II,1879.830874
TCGA.EE.A2MH.06,Cluster II,2627.606975
TCGA.EE.A2MI.06,Cluster II,2590.436098
TCGA.EE.A2MJ.06,Cluster II,3102.19755
TCGA.EE.A2MK.06,Cluster II,2555.378365
TCGA.EE.A2MM.06,Cluster II,2104.809934
TCGA.EE.A2MN.06,Cluster II,2460.354667
TCGA.EE.A2MP.06,Cluster II,2442.069711
TCGA.EE.A2MQ.06,Cluster II,2012.091521
TCGA.EE.A2MS.06,Cluster II,1670.243936
TCGA.EE.A2MT.06,Cluster II,1878.603184
TCGA.EE.A2MU.06,Cluster II,2609.46402
TCGA.EE.A3AA.06,Cluster II,2347.812269
TCGA.EE.A3AC.06,Cluster II,2083.642648
TCGA.EE.A3AD.06,Cluster II,1427.501313
TCGA.EE.A3AE.06,Cluster II,2219.412299
TCGA.EE.A3AF.06,Cluster II,2334.062216
TCGA.EE.A3AH.06,Cluster II,1704.157553
TCGA.EE.A3J3.06,Cluster II,2352.842121
TCGA.EE.A3J4.06,Cluster II,1924.3766
TCGA.EE.A3J5.06,Cluster II,2310.19998
TCGA.EE.A3J7.06,Cluster II,1477.381374
TCGA.EE.A3JA.06,Cluster II,2120.992165
TCGA.EE.A3JD.06,Cluster II,3166.649746
TCGA.ER.A194.01,Cluster II,2360.528988
TCGA.ER.A197.06,Cluster II,2687.546065
TCGA.ER.A198.06,Cluster II,2243.929664
TCGA.ER.A199.06,Cluster II,2800.601166
TCGA.ER.A19C.06,Cluster II,1912.40922
TCGA.ER.A19E.06,Cluster II,1611.296045
TCGA.ER.A19F.06,Cluster II,1790.637997
