ID,Cluster,IFNG
TCGA.3A.A9IR.01,Cluster I,4.646104354
TCGA.CJ.4892.01,Cluster IV,9.918440534
TCGA.S9.A7R3.01,Cluster I,0.669090477
TCGA.AG.3584.01,Cluster II,7.257498054
TCGA.V1.A8WL.01,Cluster IV,7.044909166
TCGA.J4.A67S.01,Cluster I,7.397333442
TCGA.EJ.7794.01,Cluster IV,2.677339632
TCGA.CJ.4873.01,Cluster IV,9.392529373
TCGA.C5.A1M7.01,Cluster III,7.662349859
TCGA.B0.5085.01,Cluster IV,8.437754043
TCGA.BR.8366.01,Cluster IV,12.15872283
TCGA.B8.A54I.01,Cluster IV,8.927512624
TCGA.38.7271.01,Cluster IV,9.108614442
TCGA.QU.A6IO.01,Cluster I,NA
TCGA.DJ.A4UT.01,Cluster IV,10.51523296
TCGA.E2.A1LI.01,Cluster II,9.263836863
TCGA.A2.A0EY.01,Cluster II,7.859561631
TCGA.E2.A1LH.01,Cluster II,11.34953748
TCGA.2A.A8VT.01,Cluster I,6.881562814
TCGA.MH.A857.01,Cluster I,4.211149393
TCGA.EK.A3GK.01,Cluster I,9.503050808
TCGA.CU.A3YL.01,Cluster II,6.528297917
TCGA.HC.8216.01,Cluster I,8.615969527
TCGA.36.1570.01,Cluster II,NA
TCGA.HM.A4S6.01,Cluster III,10.71810695
TCGA.HC.7747.01,Cluster I,8.182784225
TCGA.CV.6943.01,Cluster III,12.28260321
TCGA.E7.A6ME.01,Cluster II,8.097152778
TCGA.TT.A6YN.01,Cluster I,2.169476646
TCGA.BR.A4QM.01,Cluster II,7.398808285
TCGA.B5.A1MV.01,Cluster II,NA
TCGA.DK.A6B0.01,Cluster I,3.97993914
TCGA.CJ.4635.01,Cluster IV,9.702005086
TCGA.J8.A3NZ.01,Cluster IV,6.251197914
TCGA.S6.A8JY.01,Cluster II,8.681497438
TCGA.L5.A4OO.01,Cluster IV,8.889057916
TCGA.D6.6824.01,Cluster IV,9.164663341
TCGA.C5.A1M5.01,Cluster III,10.31195993
TCGA.DU.A7TG.01,Cluster I,0.640306551
TCGA.AA.A010.01,Cluster II,8.647617821
TCGA.63.6202.01,Cluster IV,11.18565448
TCGA.61.2016.01,Cluster II,6.664565246
TCGA.32.2616.01,Cluster I,1.921778828
TCGA.D1.A17U.01,Cluster II,6.61560115
TCGA.CV.7428.01,Cluster III,11.26752271
TCGA.D3.A51N.06,Cluster II,10.15437786
TCGA.QT.A7U0.01,Cluster I,4.364794344
TCGA.EE.A2MF.06,Cluster II,7.503106117
TCGA.IN.A6RO.01,Cluster II,7.499220233
TCGA.XU.A931.01,Cluster I,5.902576576
TCGA.BK.A0C9.01,Cluster II,8.353235512
TCGA.AA.A01F.01,Cluster II,6.433935221
TCGA.D9.A3Z3.06,Cluster II,8.864374082
TCGA.EB.A82B.01,Cluster II,8.875314763
TCGA.EY.A1GF.01,Cluster II,8.248741965
TCGA.GC.A3I6.01,Cluster III,9.325658078
TCGA.F2.7273.01,Cluster IV,6.650346938
TCGA.BR.A4PD.01,Cluster II,9.114462611
TCGA.B2.3923.01,Cluster I,6.717524867
TCGA.EJ.7781.01,Cluster I,6.056583094
TCGA.3N.A9WD.06,Cluster IV,9.062343953
TCGA.D8.A1JI.01,Cluster II,4.909889115
TCGA.61.1738.01,Cluster II,5.537884457
TCGA.EM.A4FF.01,Cluster IV,8.005052269
TCGA.AQ.A1H2.01,Cluster II,5.669007471
TCGA.HU.A4GF.01,Cluster II,7.567048164
TCGA.2G.AAEX.01,Cluster II,9.728421347
TCGA.AA.3848.01,Cluster II,5.193339617
TCGA.WW.A8ZI.01,Cluster I,6.416308717
TCGA.EE.A2GH.06,Cluster IV,11.53560281
TCGA.66.2755.01,Cluster III,9.872178479
TCGA.49.AARR.01,Cluster IV,7.678969248
TCGA.Q1.A5R1.01,Cluster II,7.223537111
TCGA.A8.A090.01,Cluster II,7.491215707
TCGA.XF.A9SM.01,Cluster III,11.6594069
TCGA.DJ.A3UN.01,Cluster IV,7.179775747
TCGA.A3.A8OV.01,Cluster I,7.783412965
TCGA.VS.A959.01,Cluster II,9.056347098
TCGA.Z2.AA3S.06,Cluster I,7.122221878
TCGA.ER.A2NF.01,Cluster II,8.855759201
TCGA.E1.5307.01,Cluster I,0.216684262
TCGA.CR.7393.01,Cluster IV,7.657865578
TCGA.3A.A9IX.01,Cluster IV,5.734870658
TCGA.A8.A08L.01,Cluster II,9.634583999
TCGA.D3.A2JF.06,Cluster II,10.66207073
TCGA.CR.6492.01,Cluster III,9.764632438
TCGA.D8.A1Y0.01,Cluster IV,9.077017583
TCGA.HD.A6HZ.01,Cluster III,10.68214773
TCGA.WB.A81W.01,Cluster I,5.209160247
TCGA.A8.A08F.01,Cluster II,9.707874501
TCGA.60.2714.01,Cluster III,9.996384914
TCGA.RP.A690.06,Cluster I,4.348300773
TCGA.D1.A1NW.01,Cluster II,8.190513761
TCGA.X7.A8DE.01,Cluster II,6.73556751
TCGA.A5.A0G9.01,Cluster II,6.269112021
TCGA.39.5016.01,Cluster III,10.47987765
TCGA.S9.A6WP.01,Cluster I,2.930533855
TCGA.QK.A652.01,Cluster III,9.237182738
TCGA.A4.A4ZT.01,Cluster I,5.04755853
TCGA.67.3774.01,Cluster IV,8.830227354
TCGA.28.2499.01,Cluster I,2.652647365
TCGA.AR.A0U2.01,Cluster I,8.930967865
TCGA.3G.AB0T.01,Cluster II,7.368223132
TCGA.5P.A9KC.01,Cluster I,2.642592032
TCGA.SP.A6QJ.01,Cluster I,5.384657284
TCGA.J4.A83M.01,Cluster II,6.929340578
TCGA.61.1910.01,Cluster II,NA
TCGA.78.7160.01,Cluster IV,10.23866943
TCGA.DZ.6132.01,Cluster IV,7.21505427
TCGA.DS.A5RQ.01,Cluster III,10.23750986
TCGA.69.7974.01,Cluster IV,9.914570546
TCGA.98.A53D.01,Cluster IV,7.463532762
TCGA.CZ.5466.01,Cluster IV,9.241331823
TCGA.AC.A5XS.01,Cluster IV,8.167087103
TCGA.24.1467.01,Cluster II,7.212890801
TCGA.5T.A9QA.01,Cluster I,2.292044876
TCGA.L5.A8NS.01,Cluster IV,9.760668771
TCGA.AA.3956.01,Cluster II,6.998592725
TCGA.EE.A29X.06,Cluster II,7.892629846
TCGA.IM.A3ED.01,Cluster IV,6.343848368
TCGA.HT.8114.01,Cluster I,2.432315672
TCGA.24.1846.01,Cluster II,7.396042024
TCGA.62.A46R.01,Cluster II,6.367955468
TCGA.CX.7086.01,Cluster III,8.26585742
TCGA.BB.4225.01,Cluster III,10.28481838
TCGA.XK.AAJU.01,Cluster I,2.639257897
TCGA.BW.A5NQ.01,Cluster I,10.48232492
TCGA.F1.6177.01,Cluster II,6.894457226
TCGA.B0.4694.01,Cluster IV,11.18059629
TCGA.AG.3896.01,Cluster II,5.875232721
TCGA.QB.A6FS.06,Cluster II,8.013996454
TCGA.3G.AB19.01,Cluster IV,9.997711312
TCGA.B9.A8YI.01,Cluster I,2.566492987
TCGA.DD.AADB.01,Cluster I,9.551574331
TCGA.YL.A8SA.01,Cluster I,2.984225496
TCGA.2Z.A9J1.01,Cluster I,5.972679381
TCGA.EO.A2CH.01,Cluster II,5.929042436
TCGA.CZ.4853.01,Cluster IV,8.929840563
TCGA.A8.A06T.01,Cluster II,9.004445304
TCGA.98.A53H.01,Cluster IV,9.148918993
TCGA.FI.A2EW.01,Cluster II,NA
TCGA.AA.A00Z.01,Cluster II,7.885219252
TCGA.BG.A0M4.01,Cluster II,5.937100503
TCGA.AX.A1CI.01,Cluster II,6.538078136
TCGA.AR.A0TQ.01,Cluster II,7.974117997
TCGA.2A.A8W1.01,Cluster I,2.402869143
TCGA.A8.A06U.01,Cluster II,9.169608389
TCGA.FC.A4JI.01,Cluster I,7.170987429
TCGA.HC.8256.01,Cluster I,2.91576711
TCGA.A5.A0GN.01,Cluster II,7.974981166
TCGA.EL.A3CZ.01,Cluster I,1.86644445
TCGA.4A.A93Y.01,Cluster IV,8.353901849
TCGA.HZ.8638.01,Cluster IV,9.724822407
TCGA.WB.A80M.01,Cluster I,2.12914882
TCGA.2G.AAH8.01,Cluster II,10.03984553
TCGA.CM.4752.01,Cluster II,9.176449608
TCGA.B0.5088.01,Cluster IV,8.528174868
TCGA.14.0817.01,Cluster III,3.10646929
TCGA.98.7454.01,Cluster IV,10.57131698
TCGA.FG.5963.01,Cluster I,4.964876832
TCGA.HU.A4H6.01,Cluster IV,7.892954572
TCGA.HC.7080.01,Cluster I,5.971574736
TCGA.S7.A7WN.01,Cluster I,2.580843894
TCGA.D1.A16F.01,Cluster IV,6.404077335
TCGA.55.8512.01,Cluster IV,6.486996593
TCGA.24.1545.01,Cluster IV,9.662234509
TCGA.AA.3821.01,Cluster II,7.142755486
TCGA.FD.A3SR.01,Cluster II,7.702685338
TCGA.CR.6471.01,Cluster III,9.555533441
TCGA.RD.A7BS.01,Cluster IV,10.14336854
TCGA.ZF.AA58.01,Cluster III,11.76606007
TCGA.EI.6510.01,Cluster I,7.099774107
TCGA.97.A4M7.01,Cluster IV,8.919989594
TCGA.DU.5855.01,Cluster I,1.234328117
TCGA.CZ.5989.01,Cluster IV,10.47535555
TCGA.XF.AAN5.01,Cluster III,10.7023701
TCGA.21.1082.01,Cluster III,8.604102414
TCGA.LB.A9Q5.01,Cluster IV,7.175005145
TCGA.X7.A8M0.01,Cluster IV,10.24244477
TCGA.S7.A7WM.01,Cluster IV,4.828762099
TCGA.UZ.A9PK.01,Cluster I,4.057606011
TCGA.L5.A8NU.01,Cluster IV,9.293695539
TCGA.05.4389.01,Cluster II,10.45248884
TCGA.HU.A4GH.01,Cluster I,3.94391408
TCGA.12.0619.01,Cluster IV,2.606199987
TCGA.KK.A8IH.01,Cluster II,6.501129692
TCGA.CV.6436.01,Cluster III,11.60158526
TCGA.EI.6506.01,Cluster II,7.898928358
TCGA.AR.A24R.01,Cluster II,9.075113264
TCGA.BR.8361.01,Cluster II,9.606737478
TCGA.WY.A85D.01,Cluster I,0.993935542
TCGA.G3.A7M5.01,Cluster I,6.107134473
TCGA.CN.6021.01,Cluster III,5.639927223
TCGA.AA.3977.01,Cluster II,9.722185038
TCGA.EM.A1CV.01,Cluster IV,3.366576339
TCGA.13.0916.01,Cluster II,9.707119341
TCGA.EI.6511.01,Cluster II,10.32398015
TCGA.G9.6379.01,Cluster IV,7.272432677
TCGA.SP.A6QI.01,Cluster I,4.868167009
TCGA.D1.A17A.01,Cluster II,6.554641318
TCGA.AR.A24Z.01,Cluster II,5.378896001
TCGA.5P.A9KA.01,Cluster I,6.249295238
TCGA.B5.A1MZ.01,Cluster IV,8.268750828
TCGA.BH.A8FY.01,Cluster II,2.230202674
TCGA.SR.A6MQ.01,Cluster I,1.77753913
TCGA.L5.A8NF.01,Cluster II,4.728065422
TCGA.AR.A0U3.01,Cluster II,7.889873513
TCGA.GN.A26C.01,Cluster IV,11.52296382
TCGA.HT.8105.01,Cluster I,1.413260005
TCGA.BA.4077.01,Cluster III,11.1989586
TCGA.VQ.AA69.01,Cluster I,8.781320453
TCGA.BH.A1EW.01,Cluster IV,6.074627492
TCGA.CG.4472.01,Cluster IV,7.705961914
TCGA.AA.3818.01,Cluster II,7.122895527
TCGA.XU.A936.01,Cluster II,9.923915359
TCGA.EL.A3H3.01,Cluster IV,8.052002599
TCGA.BP.4977.01,Cluster IV,8.656558909
TCGA.D7.8574.01,Cluster IV,8.380380947
TCGA.05.4244.01,Cluster II,7.491999442
TCGA.2H.A9GL.01,Cluster IV,8.126620486
TCGA.D1.A174.01,Cluster II,8.845794732
TCGA.BA.A6DL.01,Cluster III,7.364376427
TCGA.AN.A0AJ.01,Cluster II,10.5009369
TCGA.61.2111.01,Cluster II,NA
TCGA.AO.A0J8.01,Cluster II,7.113167197
TCGA.EL.A3TA.01,Cluster IV,6.869327097
TCGA.E3.A3E2.01,Cluster IV,8.845061925
TCGA.D1.A1NU.01,Cluster II,7.066356711
TCGA.AR.A2LL.01,Cluster II,5.681089899
TCGA.AC.A8OS.01,Cluster IV,7.382945633
TCGA.DB.A75K.01,Cluster I,1.896911058
TCGA.24.1557.01,Cluster II,6.525788922
TCGA.US.A77J.01,Cluster IV,6.531313605
TCGA.CH.5762.01,Cluster IV,7.474212838
TCGA.F9.A97G.01,Cluster I,2.866887154
TCGA.BH.A0HN.01,Cluster II,2.382376517
TCGA.CJ.4643.01,Cluster IV,8.922970519
TCGA.EE.A29G.06,Cluster IV,7.416653929
TCGA.RT.A6YA.01,Cluster IV,2.236217028
TCGA.55.7573.01,Cluster IV,9.030231274
TCGA.E2.A15G.01,Cluster II,5.976361467
TCGA.A8.A08B.01,Cluster II,3.488266206
TCGA.D7.A6EZ.01,Cluster II,11.77839931
TCGA.EX.A449.01,Cluster I,6.724428481
TCGA.68.8250.01,Cluster III,7.735477229
TCGA.IB.7645.01,Cluster IV,7.679773277
TCGA.2H.A9GM.01,Cluster III,5.904668756
TCGA.55.8085.01,Cluster II,10.42752633
TCGA.BR.8686.01,Cluster IV,7.321956662
TCGA.J4.A67T.01,Cluster IV,6.274572085
TCGA.CJ.5684.01,Cluster IV,9.348290672
TCGA.BR.8363.01,Cluster IV,11.04694695
TCGA.KS.A4I9.01,Cluster IV,6.242318315
TCGA.DU.7012.01,Cluster I,8.223296934
TCGA.SX.A71U.01,Cluster I,2.60651137
TCGA.CV.7250.01,Cluster III,8.597753856
TCGA.CN.A63T.01,Cluster III,10.15417133
TCGA.AX.A2H4.01,Cluster III,11.44725136
TCGA.B8.4143.01,Cluster IV,11.40609165
TCGA.FB.AAPZ.01,Cluster IV,7.159314179
TCGA.F2.7276.01,Cluster IV,7.333736045
TCGA.A2.A0CW.01,Cluster II,8.728396227
TCGA.P5.A5EW.01,Cluster I,0.997225108
TCGA.CU.A0YO.01,Cluster III,7.586631706
TCGA.HT.A61B.01,Cluster I,2.361401941
TCGA.67.6216.01,Cluster IV,7.503760175
TCGA.EA.A44S.01,Cluster III,7.794940459
TCGA.UF.A719.01,Cluster III,6.495905171
TCGA.AA.A00Q.01,Cluster II,7.777278571
TCGA.FG.A70Y.01,Cluster I,1.142542777
TCGA.AG.3582.01,Cluster II,7.826097265
TCGA.GM.A4E0.01,Cluster IV,9.030664323
TCGA.BG.A0LW.01,Cluster II,6.825458697
TCGA.AJ.A8CT.01,Cluster II,9.094705671
TCGA.B8.5162.01,Cluster IV,10.58430562
TCGA.L5.A4OH.01,Cluster II,4.455666265
TCGA.L5.A4OS.01,Cluster IV,9.806391029
TCGA.AG.A032.01,Cluster II,5.208842196
TCGA.AA.A00L.01,Cluster II,5.981686923
TCGA.CV.5442.01,Cluster III,5.635283229
TCGA.HT.8018.01,Cluster II,2.478144727
TCGA.E8.A2EA.01,Cluster IV,10.88849995
TCGA.AG.A015.01,Cluster II,4.653703465
TCGA.B0.4817.01,Cluster II,8.071149174
TCGA.DD.AAD0.01,Cluster I,5.81895699
TCGA.DA.A1I1.06,Cluster IV,10.30492069
TCGA.97.8172.01,Cluster IV,8.171748982
TCGA.ET.A40Q.01,Cluster IV,8.261261705
TCGA.DB.A64S.01,Cluster I,1.398678542
TCGA.06.2564.01,Cluster II,3.99479069
TCGA.KV.A74V.01,Cluster I,2.361745531
TCGA.S3.A6ZH.01,Cluster II,8.115434863
TCGA.HC.7736.01,Cluster IV,6.944230298
TCGA.BA.6869.01,Cluster III,8.327071229
TCGA.97.A4M5.01,Cluster IV,8.129414117
TCGA.CZ.5986.01,Cluster IV,7.659290015
TCGA.CR.7376.01,Cluster IV,12.008476
TCGA.WY.A858.01,Cluster I,1.556191474
TCGA.XF.A8HG.01,Cluster I,1.27676639
TCGA.B6.A0WS.01,Cluster IV,9.087324415
TCGA.09.2044.01,Cluster II,5.638993834
TCGA.AA.3811.01,Cluster II,8.409863905
TCGA.DJ.A13L.01,Cluster IV,10.1051289
TCGA.EK.A3GM.01,Cluster I,2.475245664
TCGA.G7.7502.01,Cluster IV,5.635644027
TCGA.HU.8249.01,Cluster II,9.538397127
TCGA.BA.5151.01,Cluster III,7.934005325
TCGA.39.5035.01,Cluster III,11.20909431
TCGA.AG.3728.01,Cluster II,7.752598219
TCGA.GU.AATO.01,Cluster II,7.421970661
TCGA.S4.A8RP.01,Cluster IV,9.008594452
TCGA.AX.A0J1.01,Cluster II,8.803536828
TCGA.A1.A0SQ.01,Cluster II,5.067990019
TCGA.5P.A9JY.01,Cluster I,6.753883277
TCGA.EE.A29T.06,Cluster IV,9.452686553
TCGA.BR.4366.01,Cluster IV,6.839660088
TCGA.B0.4701.01,Cluster IV,9.843628124
TCGA.22.4594.01,Cluster IV,9.056196842
TCGA.AO.A12E.01,Cluster IV,5.630163642
TCGA.AA.3521.01,Cluster II,6.499031066
TCGA.XX.A899.01,Cluster IV,6.977033119
TCGA.HT.7609.01,Cluster I,0.654157041
TCGA.A6.6137.01,Cluster II,7.316243707
TCGA.14.0789.01,Cluster IV,5.437532254
TCGA.G4.6304.01,Cluster II,8.247325398
TCGA.AF.2692.01,Cluster II,NA
TCGA.DJ.A1QG.01,Cluster IV,4.842911462
TCGA.HT.7611.01,Cluster I,1.555549037
TCGA.FD.A43U.01,Cluster IV,8.389324731
TCGA.AO.A0J6.01,Cluster II,10.40245529
TCGA.BP.4987.01,Cluster IV,8.611750809
TCGA.E2.A1L7.01,Cluster II,10.12371267
TCGA.HZ.7926.01,Cluster IV,5.038516182
TCGA.DD.A73D.01,Cluster I,6.325015378
TCGA.E1.5322.01,Cluster I,1.273290448
TCGA.EY.A1GV.01,Cluster III,6.638499797
TCGA.BP.4174.01,Cluster IV,9.39443824
TCGA.EE.A3JA.06,Cluster II,9.1433907
TCGA.H6.A45N.01,Cluster IV,6.603862784
TCGA.69.7978.01,Cluster IV,11.13024671
TCGA.D1.A0ZR.01,Cluster II,NA
TCGA.B0.5081.01,Cluster IV,10.95433884
TCGA.HU.8604.01,Cluster II,10.32639719
TCGA.32.1982.01,Cluster IV,6.486560606
TCGA.61.2092.01,Cluster I,NA
TCGA.C5.A7UI.01,Cluster III,10.65800221
TCGA.CH.5737.01,Cluster I,5.855002454
TCGA.QG.A5YX.01,Cluster I,5.299950681
TCGA.MH.A562.01,Cluster I,6.623912061
TCGA.SR.A6MY.01,Cluster IV,6.735195874
TCGA.AP.A1DK.01,Cluster II,8.582435648
TCGA.E7.A85H.01,Cluster II,9.007050913
TCGA.D1.A17M.01,Cluster II,7.644857064
TCGA.AO.A125.01,Cluster I,2.079334733
TCGA.75.7031.01,Cluster I,8.857782212
TCGA.CN.5365.01,Cluster III,9.94933955
TCGA.HW.7493.01,Cluster I,1.846446867
TCGA.B5.A0JT.01,Cluster II,4.704947968
TCGA.44.6145.01,Cluster IV,10.84767823
TCGA.KU.A6H7.06,Cluster III,9.812660326
TCGA.22.4613.01,Cluster III,9.778110456
TCGA.IB.7897.01,Cluster IV,8.028680282
TCGA.67.4679.01,Cluster IV,7.254564532
TCGA.DD.AAE1.01,Cluster I,6.425649301
TCGA.LG.A9QD.01,Cluster I,3.169457361
TCGA.AA.3819.01,Cluster II,4.526997853
TCGA.29.1761.01,Cluster II,8.886804225
TCGA.BH.A1F6.01,Cluster II,8.468835468
TCGA.XK.AAIW.01,Cluster I,8.696833319
TCGA.IB.7651.01,Cluster IV,10.30824961
TCGA.AA.3531.01,Cluster II,5.491270809
TCGA.AF.3400.01,Cluster III,8.216584149
TCGA.94.8491.01,Cluster III,6.43955261
TCGA.3T.AA9L.01,Cluster II,6.610715451
TCGA.2H.A9GH.01,Cluster II,NA
TCGA.B8.5549.01,Cluster IV,8.523793288
TCGA.KK.A8I4.01,Cluster IV,6.818567935
TCGA.A6.2683.01,Cluster II,NA
TCGA.JX.A5QV.01,Cluster III,9.807721053
TCGA.D1.A2G5.01,Cluster II,NA
TCGA.A2.A1G0.01,Cluster IV,3.040530338
TCGA.77.A5GH.01,Cluster III,10.80499224
TCGA.XE.AAO3.01,Cluster II,8.960161704
TCGA.DU.7011.01,Cluster I,2.39463851
TCGA.ER.A193.06,Cluster IV,11.47388207
TCGA.ZB.A96F.01,Cluster II,6.406089578
TCGA.F7.8489.01,Cluster III,10.9026885
TCGA.HJ.7597.01,Cluster II,10.55815916
TCGA.2G.AAH3.01,Cluster II,8.210202511
TCGA.2H.A9GJ.01,Cluster I,NA
TCGA.A2.A1G4.01,Cluster II,5.202726763
TCGA.A2.A4S0.01,Cluster I,4.751744278
TCGA.EL.A3CO.01,Cluster IV,9.151469465
TCGA.J8.A3YH.06,Cluster IV,5.24703705
TCGA.09.1668.01,Cluster II,10.12961764
TCGA.DF.A2KR.01,Cluster I,8.212716774
TCGA.EJ.7785.01,Cluster IV,5.983125634
TCGA.BF.AAP4.01,Cluster II,10.03403457
TCGA.CD.8534.01,Cluster I,6.453111299
TCGA.22.1016.01,Cluster IV,6.813653019
TCGA.EP.A12J.01,Cluster I,3.047577275
TCGA.CW.5581.01,Cluster IV,8.61722985
TCGA.B5.A11Q.01,Cluster I,5.265373591
TCGA.AP.A05D.01,Cluster II,NA
TCGA.BG.A0MT.01,Cluster II,5.179684743
TCGA.85.8049.01,Cluster III,9.167391522
TCGA.BJ.A192.01,Cluster I,4.548174595
TCGA.55.6979.01,Cluster IV,12.01227682
TCGA.HT.7485.01,Cluster I,1.456730527
TCGA.D1.A101.01,Cluster II,9.798618086
TCGA.VS.A8QM.01,Cluster III,9.922689576
TCGA.D8.A1XQ.01,Cluster II,10.43328631
TCGA.BJ.A3PU.01,Cluster I,6.992573095
TCGA.EO.A22R.01,Cluster II,7.982867061
TCGA.VQ.A8PM.01,Cluster IV,8.46536498
TCGA.DU.A6S2.01,Cluster I,1.07880623
TCGA.CG.4476.01,Cluster IV,6.112611228
TCGA.ZG.A9LN.01,Cluster IV,10.0912448
TCGA.CJ.4640.01,Cluster IV,11.01647708
TCGA.A5.A0GJ.01,Cluster II,7.383152054
TCGA.CV.6952.01,Cluster III,10.14531137
TCGA.AP.A1DO.01,Cluster II,7.708969423
TCGA.A2.A3Y0.01,Cluster II,10.56357375
TCGA.D6.A6EM.01,Cluster III,11.54910208
TCGA.BP.4334.01,Cluster I,2.600155864
TCGA.HT.7472.01,Cluster I,1.803265684
TCGA.CJ.6027.01,Cluster IV,11.68913291
TCGA.DJ.A3VD.01,Cluster IV,8.907945604
TCGA.AR.A254.01,Cluster IV,9.786917903
TCGA.BT.A0YX.01,Cluster III,8.991889051
TCGA.36.1568.01,Cluster II,7.419264202
TCGA.ZF.A9RF.01,Cluster II,9.922579429
TCGA.D6.6826.01,Cluster III,8.441988842
TCGA.AX.A2HD.01,Cluster III,NA
TCGA.25.1625.01,Cluster II,5.965666899
TCGA.34.8454.01,Cluster III,10.22087516
TCGA.B0.5706.01,Cluster IV,11.24807654
TCGA.67.3773.01,Cluster IV,9.900077536
TCGA.3Q.A9WF.01,Cluster II,3.033771602
TCGA.A2.A0CQ.01,Cluster II,4.792038586
TCGA.BP.5007.01,Cluster IV,9.240246398
TCGA.AA.A029.01,Cluster II,NA
TCGA.09.1662.01,Cluster II,6.212470352
TCGA.BJ.A2NA.01,Cluster IV,7.440128692
TCGA.MI.A75H.01,Cluster I,8.533415326
TCGA.A3.3306.01,Cluster IV,7.768381242
TCGA.KK.A7B2.01,Cluster IV,7.473161833
TCGA.BH.A0H0.01,Cluster I,7.236776949
TCGA.WY.A85B.01,Cluster I,1.742613164
TCGA.YY.A8LH.01,Cluster II,2.53881967
TCGA.AC.A4ZE.01,Cluster IV,6.606934837
TCGA.B5.A0K0.01,Cluster II,9.793161846
TCGA.HT.7680.01,Cluster I,3.513772258
TCGA.S3.A6ZF.01,Cluster II,7.189804753
TCGA.DS.A1OB.01,Cluster II,8.559629838
TCGA.ET.A3DP.01,Cluster IV,5.101933227
TCGA.28.5220.01,Cluster I,2.835018217
TCGA.AA.3845.01,Cluster III,9.975780862
TCGA.S9.A7J1.01,Cluster I,1.93599337
TCGA.66.2763.01,Cluster III,9.046337842
TCGA.AR.A24S.01,Cluster IV,7.471208826
TCGA.EC.A24G.01,Cluster II,8.870318878
TCGA.QK.A8Z8.01,Cluster III,7.278847896
TCGA.TM.A84Q.01,Cluster I,1.729051814
TCGA.A8.A096.01,Cluster IV,10.18862974
TCGA.EB.A3XD.01,Cluster IV,8.190766328
TCGA.ER.A2NB.01,Cluster II,8.171906198
TCGA.MR.A520.01,Cluster I,5.794430569
TCGA.SL.A6J9.01,Cluster II,10.62072836
TCGA.06.0156.01,Cluster III,2.544674975
TCGA.HC.7745.01,Cluster IV,8.078759168
TCGA.GI.A2C8.01,Cluster IV,5.387205829
TCGA.DU.A6S7.01,Cluster I,0.221198071
TCGA.J4.A67K.01,Cluster II,8.024733634
TCGA.DK.A6B2.01,Cluster IV,8.037028255
TCGA.E2.A14U.01,Cluster IV,5.007231883
TCGA.EB.A5UM.01,Cluster II,9.326083099
TCGA.UF.A71D.01,Cluster III,6.280071446
TCGA.L5.A8NE.01,Cluster II,6.948937329
TCGA.EB.A4OZ.01,Cluster II,10.04221739
TCGA.44.3918.01,Cluster IV,12.00683965
TCGA.MH.A855.01,Cluster I,6.177161165
TCGA.AA.3548.01,Cluster II,7.225898105
TCGA.G2.A3IE.01,Cluster I,1.745500532
TCGA.F2.6880.01,Cluster I,2.298836684
TCGA.F7.A623.01,Cluster III,8.516502194
TCGA.CJ.4644.01,Cluster IV,9.827178922
TCGA.24.2271.01,Cluster II,7.10098635
TCGA.YL.A9WY.01,Cluster IV,8.106255573
TCGA.55.6543.01,Cluster IV,7.338528324
TCGA.5P.A9K8.01,Cluster I,4.901074318
TCGA.AP.A1DV.01,Cluster II,7.01180573
TCGA.BG.A0YU.01,Cluster II,4.671557453
TCGA.E9.A1N3.01,Cluster I,2.421786532
TCGA.WB.A81P.01,Cluster I,4.975476003
TCGA.HT.8010.01,Cluster I,0.614095786
TCGA.CV.A45V.01,Cluster III,9.885298555
TCGA.CG.5716.01,Cluster II,2.675271523
TCGA.P5.A5EZ.01,Cluster I,1.663039462
TCGA.FS.A1YW.06,Cluster II,6.441622564
TCGA.ZG.A9LZ.01,Cluster II,8.616382804
TCGA.FG.5965.01,Cluster I,1.950093221
TCGA.AA.3841.01,Cluster II,6.210519264
TCGA.E1.A7Z6.01,Cluster I,0.57299207
TCGA.75.6212.01,Cluster IV,3.102169895
TCGA.66.2791.01,Cluster III,10.91802529
TCGA.Q1.A5R2.01,Cluster II,10.74451818
TCGA.CQ.6220.01,Cluster III,10.23646524
TCGA.BJ.A0ZH.01,Cluster IV,6.092616661
TCGA.EJ.5507.01,Cluster I,9.324538121
TCGA.A5.A0VQ.01,Cluster II,6.927563802
TCGA.EE.A3J5.06,Cluster II,10.56701864
TCGA.G9.7521.01,Cluster II,9.068725748
TCGA.VS.A8QH.01,Cluster II,5.841893988
TCGA.DC.6160.01,Cluster II,7.936234599
TCGA.J4.A67L.01,Cluster II,7.651968333
TCGA.AK.3440.01,Cluster I,6.072730141
TCGA.4Z.AA87.01,Cluster II,8.464259983
TCGA.BR.8078.01,Cluster IV,10.21479723
TCGA.FD.A6TB.01,Cluster IV,9.679575417
TCGA.LC.A66R.01,Cluster III,10.34778353
TCGA.05.4434.01,Cluster IV,10.73555178
TCGA.EJ.7797.01,Cluster I,5.762255931
TCGA.D3.A3CE.06,Cluster II,10.32764562
TCGA.AA.A00K.01,Cluster II,5.851567441
TCGA.AC.A8OR.01,Cluster I,2.082970253
TCGA.EJ.5506.01,Cluster I,7.062883675
TCGA.EA.A5O9.01,Cluster I,9.416777402
TCGA.4K.AA1G.01,Cluster II,8.940445116
TCGA.CG.4305.01,Cluster IV,9.771330856
TCGA.B5.A121.01,Cluster II,NA
TCGA.4Z.AA83.01,Cluster III,7.188227728
TCGA.B1.A656.01,Cluster IV,6.206467966
